concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
43700076,19129139,RxNorm has dose form,2016-07-01,2099-12-31,NULL
43700076,43682083,Tradename of,2016-07-01,2099-12-31,NULL
43700076,43825962,Has marketed form,2016-07-01,2099-12-31,NULL
21143371,21019818,Has supplier,2015-08-17,2099-12-31,NULL
21148283,21019479,Has supplier,2015-08-17,2099-12-31,NULL
21148283,21059924,Marketed form of,2017-06-24,2099-12-31,NULL
35407127,43132296,Has supplier,2017-07-17,2099-12-31,NULL
35407127,43147416,Marketed form of,2017-07-17,2099-12-31,NULL
35408631,35409909,Marketed form of,2017-07-17,2099-12-31,NULL
35408631,43132296,Has supplier,2017-07-17,2099-12-31,NULL
35408631,43172414,Marketed form of,2017-07-17,2099-12-31,NULL
35854319,35854317,Tradename of,2020-10-02,2099-12-31,NULL
43624704,43750746,Has marketed form,2016-07-01,2099-12-31,NULL
43639637,43589639,Has marketed form,2017-06-24,2099-12-31,NULL
43639637,43631923,Has marketed form,2017-06-24,2099-12-31,NULL
43639637,43649358,Has marketed form,2017-06-24,2099-12-31,NULL
43639637,43649359,Has marketed form,2017-06-24,2099-12-31,NULL
43639637,43721041,Has marketed form,2017-06-24,2099-12-31,NULL
43639637,43729468,Available as box,2016-07-01,2099-12-31,NULL
43639637,43739860,Has marketed form,2017-06-24,2099-12-31,NULL
43639637,43757764,Has marketed form,2017-06-24,2099-12-31,NULL
43639637,43773375,Has marketed form,2017-06-24,2099-12-31,NULL
43639637,43827381,Has marketed form,2017-06-24,2099-12-31,NULL
43639637,43827383,Has marketed form,2017-06-24,2099-12-31,NULL
43639637,43843925,Has marketed form,2017-06-24,2099-12-31,NULL
43639637,43863712,Has marketed form,2017-06-24,2099-12-31,NULL
43699737,43609547,Tradename of,2016-07-01,2099-12-31,NULL
43750834,43666364,Has marketed form,2017-06-24,2099-12-31,NULL
43773380,43863716,Tradename of,2016-07-01,2099-12-31,NULL
43804053,36890826,Tradename of,2017-06-24,2099-12-31,NULL
43804053,43830250,Has marketed form,2017-06-24,2099-12-31,NULL
43835584,43601431,Box of,2016-07-01,2099-12-31,NULL
43844690,43798061,Marketed form of,2017-06-24,2099-12-31,NULL
43862224,43717855,Has marketed form,2017-06-24,2099-12-31,NULL
43864460,43720031,Has tradename,2016-07-01,2099-12-31,NULL
4014145,4044177,Has method,2011-07-31,2099-12-31,NULL
40755901,21019818,Has supplier,2018-06-04,2099-12-31,NULL
40755901,36886791,Marketed form of,2018-06-04,2099-12-31,NULL
40755901,40755903,Marketed form of,2018-06-04,2099-12-31,NULL
40825114,21601976,RxNorm - ATC,2020-06-01,2099-12-31,NULL
40825114,21602180,RxNorm - ATC,2020-06-01,2099-12-31,NULL
40834978,40821726,Available as box,2017-07-18,2099-12-31,NULL
40834978,40928278,Available as box,2017-07-18,2099-12-31,NULL
40834978,41060810,Has tradename,2017-07-18,2099-12-31,NULL
40834978,41147393,Available as box,2017-07-18,2099-12-31,NULL
40834978,44081480,RxNorm is a,2017-07-18,2099-12-31,NULL
40847410,21086145,Tradename of,2017-07-18,2099-12-31,NULL
40881845,41318623,Available as box,2017-07-18,2099-12-31,NULL
40938669,40991756,Tradename of,2017-07-18,2099-12-31,NULL
40938669,44198432,Has marketed form,2017-10-06,2099-12-31,NULL
40960497,41241635,Box of,2017-07-18,2099-12-31,NULL
40960497,41521099,Has marketed form,2017-07-18,2099-12-31,NULL
40972236,19129139,RxNorm has dose form,2017-07-18,2099-12-31,NULL
40972236,41300556,RxNorm is a,2017-07-18,2099-12-31,NULL
40972236,41365708,Has marketed form,2017-07-18,2099-12-31,NULL
40973858,41192920,Box of,2017-07-18,2099-12-31,NULL
40984561,41062502,Constitutes,2017-07-18,2099-12-31,NULL
41048430,41068856,Constitutes,2017-07-18,2099-12-31,NULL
41048430,41294791,Tradename of,2017-07-18,2099-12-31,NULL
43275698,43252511,Has brand name,2016-09-30,2099-12-31,NULL
21091370,21042422,Available as box,2015-08-17,2099-12-31,NULL
21091370,21068345,Has marketed form,2017-06-24,2099-12-31,NULL
1002439,46237613,Has Answer,1970-01-01,2099-12-31,NULL
4195584,4053203,Is a,2019-01-31,2099-12-31,NULL
4195584,4057700,Subsumes,2011-07-31,2099-12-31,NULL
4195584,36716682,Finding site of,2017-01-31,2099-12-31,NULL
21064537,19081586,Consists of,2015-08-17,2099-12-31,NULL
21064537,21064537,Mapped from,2016-08-07,2099-12-31,NULL
21064537,21064537,Maps to,2016-08-07,2099-12-31,NULL
21064537,21146178,Has quantified form,2015-08-17,2099-12-31,NULL
21107738,44192456,Has tradename,2017-10-06,2099-12-31,NULL
21107738,44192521,Available as box,2017-10-06,2099-12-31,NULL
21107738,44192656,Has tradename,2017-10-06,2099-12-31,NULL
21107738,44192695,Has marketed form,2017-10-06,2099-12-31,NULL
21107738,44192798,Has marketed form,2017-10-06,2099-12-31,NULL
21107738,44192996,Has marketed form,2017-10-06,2099-12-31,NULL
21107738,44193058,Has tradename,2017-10-06,2099-12-31,NULL
21107738,44193110,Available as box,2017-10-06,2099-12-31,NULL
35767905,35758507,Marketed form of,2017-08-02,2099-12-31,NULL
35767905,41275050,Marketed form of,2017-08-02,2099-12-31,NULL
35774500,43295380,Marketed form of,2017-08-02,2099-12-31,NULL
35795792,35763040,Quantified form of,2017-08-02,2099-12-31,NULL
41057003,41477496,Has marketed form,2017-07-18,2099-12-31,NULL
41057003,43710600,RxNorm is a,2017-07-18,2099-12-31,NULL
42873045,3244659,Mapped from,1970-01-01,2099-12-31,NULL
42923524,42923568,Consists of,2018-08-21,2099-12-31,NULL
44135035,40221378,Marketed form of,2018-08-02,2099-12-31,NULL
40819683,43808541,Brand name of,2017-08-24,2099-12-31,NULL
40819683,44179722,Brand name of,2017-10-06,2099-12-31,NULL
40819683,43621958,Brand name of,2017-08-24,2099-12-31,NULL
40819683,43852568,Brand name of,2017-08-24,2099-12-31,NULL
4194056,3328990,Mapped from,1970-01-01,2099-12-31,NULL
4194056,4219625,Subsumes,2011-07-31,2099-12-31,NULL
4194056,4251921,Subsumes,2011-07-31,2099-12-31,NULL
41143882,40079962,Tradename of,2017-07-18,2099-12-31,NULL
43039410,43039412,Available as box,2019-10-06,2099-12-31,NULL
43039410,43039413,Has marketed form,2019-10-06,2099-12-31,NULL
43039410,43039418,Has marketed form,2019-10-06,2099-12-31,NULL
44182508,41085466,Marketed form of,2017-10-06,2099-12-31,NULL
44194767,21019498,Has supplier,2017-10-06,2099-12-31,NULL
44194767,40879207,Marketed form of,2017-10-06,2099-12-31,NULL
44194767,40972553,Marketed form of,2017-10-06,2099-12-31,NULL
44194767,44194807,Marketed form of,2017-10-06,2099-12-31,NULL
20909,4297371,Maps to,1970-01-01,2099-12-31,NULL
20909,45585548,Subsumes,2016-03-25,2099-12-31,NULL
19093720,990069,RxNorm has ing,2005-04-04,2099-12-31,NULL
19093720,19093720,Mapped from,1970-01-01,2099-12-31,NULL
19093720,19093720,Maps to,1970-01-01,2099-12-31,NULL
19093720,41297527,Has tradename,2017-07-18,2099-12-31,NULL
35137481,940004,RxNorm has ing,2019-03-11,2099-12-31,NULL
35137481,35137481,Mapped from,2019-03-11,2099-12-31,NULL
35137481,35137481,Maps to,2019-03-11,2099-12-31,NULL
41396910,41396910,Mapped from,2017-07-18,2099-12-31,NULL
41396910,41396910,Maps to,2017-07-18,2099-12-31,NULL
41396910,41398979,Available as box,2017-07-18,2099-12-31,NULL
41424048,41421624,Marketed form of,2017-07-18,2099-12-31,NULL
41424048,41424048,Mapped from,2017-07-18,2099-12-31,NULL
41424048,41424048,Maps to,2017-07-18,2099-12-31,NULL
42688080,36703917,Is a,2017-04-01,2099-12-31,NULL
42688080,42688080,Mapped from,2018-07-31,2099-12-31,NULL
42688080,42688080,Maps to,2018-07-31,2099-12-31,NULL
43257331,43257331,Mapped from,2016-12-12,2099-12-31,NULL
43257331,43257331,Maps to,2016-12-12,2099-12-31,NULL
43795148,43621219,Quantified form of,2016-07-01,2099-12-31,NULL
43795148,43795148,Mapped from,2016-12-18,2099-12-31,NULL
43795148,43795148,Maps to,2016-12-18,2099-12-31,NULL
43808841,43701109,Box of,2016-07-01,2099-12-31,NULL
43808841,43808841,Mapped from,2016-12-18,2099-12-31,NULL
43808841,43808841,Maps to,2016-12-18,2099-12-31,NULL
43808841,43826868,Tradename of,2016-07-01,2099-12-31,NULL
43808841,43863182,Has marketed form,2016-07-01,2099-12-31,NULL
46163965,46026056,Has AMP,2015-01-31,2099-12-31,NULL
46163965,46085104,Is a,2015-01-31,2099-12-31,NULL
46163965,46163965,Mapped from,2018-07-31,2099-12-31,NULL
46163965,46163965,Maps to,2018-07-31,2099-12-31,NULL
43153679,43127991,Has brand name,2016-09-10,2099-12-31,NULL
40910835,19047255,Has brand name,2017-07-18,2099-12-31,NULL
41388316,40816383,Has brand name,2017-07-18,2099-12-31,NULL
2892579,2783224,Subsumes,2014-04-22,2099-12-31,NULL
2892579,2892579,Mapped from,2014-04-22,2099-12-31,NULL
2892579,2892579,Maps to,2014-04-22,2099-12-31,NULL
3012041,3012041,Mapped from,1970-01-01,2099-12-31,NULL
3012041,3012041,Maps to,1970-01-01,2099-12-31,NULL
3012041,37030391,Is a,1970-01-01,2099-12-31,NULL
3012041,45876009,Is a,1970-01-01,2099-12-31,NULL
41222664,40824123,Has marketed form,2017-07-18,2099-12-31,NULL
41222664,40887317,Has marketed form,2017-07-18,2099-12-31,NULL
41222664,40949490,Has marketed form,2017-07-18,2099-12-31,NULL
41222664,40949491,Has marketed form,2017-07-18,2099-12-31,NULL
41222664,40949494,Has marketed form,2017-07-18,2099-12-31,NULL
41222664,40980534,Has marketed form,2017-07-18,2099-12-31,NULL
41222664,41097650,Available as box,2017-07-18,2099-12-31,NULL
41222664,41105710,Has marketed form,2017-07-18,2099-12-31,NULL
41222664,41137142,Has marketed form,2017-07-18,2099-12-31,NULL
41222664,41168312,Has marketed form,2017-07-18,2099-12-31,NULL
41222664,41168315,Has marketed form,2017-07-18,2099-12-31,NULL
41222664,41168317,Has marketed form,2017-07-18,2099-12-31,NULL
41222664,41230803,Has marketed form,2017-07-18,2099-12-31,NULL
41222664,41292676,Has marketed form,2017-07-18,2099-12-31,NULL
41242652,40909796,Has tradename,2017-07-18,2099-12-31,NULL
43172865,43172866,Has marketed form,2016-09-10,2099-12-31,NULL
40173211,36218704,RxNorm ing of,2016-08-01,2099-12-31,NULL
40173211,40173218,RxNorm ing of,2010-03-01,2099-12-31,NULL
40173211,40173222,RxNorm ing of,2010-03-01,2099-12-31,NULL
40735689,21019980,Has supplier,2018-06-04,2099-12-31,NULL
40819683,19016063,Brand name of,2017-07-18,2099-12-31,NULL
41159213,40805863,Has brand name,2017-08-24,2099-12-31,NULL
42923524,19079191,Has brand name,2018-08-21,2099-12-31,NULL
41130110,40802692,Has brand name,2017-07-18,2099-12-31,NULL
35129400,35127475,Has brand name,2019-03-11,2099-12-31,NULL
43843135,43569323,Has brand name,2016-07-01,2099-12-31,NULL
41450688,40801842,Has brand name,2017-07-18,2099-12-31,NULL
41366817,40816948,Has brand name,2017-08-24,2099-12-31,NULL
41099996,40808808,Has brand name,2017-07-18,2099-12-31,NULL
42972383,42912636,Has brand name,2018-08-21,2099-12-31,NULL
40925541,43569157,Has brand name,2017-07-18,2099-12-31,NULL
40819683,43646777,Brand name of,2017-08-24,2099-12-31,NULL
40819683,43790492,Brand name of,2017-08-24,2099-12-31,NULL
4084218,4079617,Is a,2011-07-31,2099-12-31,NULL
4090972,4044177,Has method,2011-07-31,2099-12-31,NULL
4090972,4046957,Has indir proc site,2011-07-31,2099-12-31,NULL
4090972,4267718,Has component,2011-07-31,2099-12-31,NULL
41380085,41381207,Has marketed form,2017-07-18,2099-12-31,NULL
41390149,41116222,Marketed form of,2017-07-18,2099-12-31,NULL
41390149,41389688,Marketed form of,2017-07-18,2099-12-31,NULL
41390149,41390289,Marketed form of,2017-07-18,2099-12-31,NULL
41445467,41445468,Has marketed form,2017-07-18,2099-12-31,NULL
41460473,41458687,Concept replaced by,2017-08-24,2099-12-31,NULL
42705126,19121481,Has precise ing,2012-05-07,2099-12-31,NULL
42705126,40921341,Has tradename,2017-07-18,2099-12-31,NULL
42705126,40921342,Has tradename,2017-07-18,2099-12-31,NULL
42705126,41083619,Constitutes,2017-07-18,2099-12-31,NULL
42705126,41140239,Has tradename,2017-07-18,2099-12-31,NULL
1569321,35207846,Subsumes,2016-03-25,2099-12-31,NULL
1569321,45567221,Subsumes,2016-03-25,2099-12-31,NULL
2025803,2021430,Has supplier,2020-07-31,2099-12-31,NULL
2025803,2048067,Marketed form of,2020-07-31,2099-12-31,NULL
2072463,42940065,Marketed form of,2020-07-31,2099-12-31,NULL
2763702,4044186,Has method,1970-01-01,2099-12-31,NULL
2763702,4134598,Is a,1970-01-01,2099-12-31,NULL
37020516,45876126,Is a,1970-01-01,2099-12-31,NULL
46013417,46149796,AMP of,2015-01-31,2099-12-31,NULL
46021371,36703918,Is a,2017-01-31,2099-12-31,NULL
46021371,46158659,AMP of,2015-01-31,2099-12-31,NULL
40487107,4109340,Is a,2011-07-31,2099-12-31,NULL
41478060,41477649,Available as box,2017-07-18,2099-12-31,NULL
41478060,42619958,Consists of,2017-08-24,2099-12-31,NULL
41492668,41151296,Quantified form of,2017-07-18,2099-12-31,NULL
43733071,43733070,Tradename of,2016-07-01,2099-12-31,NULL
43733071,43804720,Constitutes,2016-07-01,2099-12-31,NULL
43754814,36882977,Marketed form of,2017-06-24,2099-12-31,NULL
43754814,43844934,Marketed form of,2017-06-24,2099-12-31,NULL
21100029,21017514,Has brand name,2015-08-17,2099-12-31,NULL
43733071,21016342,Has brand name,2016-07-01,2099-12-31,NULL
43185807,19058381,Has brand name,2016-09-10,2099-12-31,NULL
43754814,43567816,Has brand name,2016-07-01,2099-12-31,NULL
44050344,40238070,Has brand name,2017-06-25,2099-12-31,NULL
2021428,2009599,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2011129,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2021914,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2022844,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2024067,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2025622,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2025624,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2025935,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2026841,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2031074,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2031236,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2032689,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2036912,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2036944,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2048626,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2049574,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2049871,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2050618,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2050876,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2052184,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2052405,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2053214,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2056010,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2056031,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2056119,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2058859,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2059795,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2059900,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2062261,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2068515,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2068995,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2069099,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2070333,Supplier of,2020-07-31,2099-12-31,NULL
2021428,2072944,Supplier of,2020-07-31,2099-12-31,NULL
36879842,35856007,Has tradename,2020-10-02,2099-12-31,NULL
36879842,41052715,RxNorm inverse is a,2017-07-18,2099-12-31,NULL
36879842,41209532,RxNorm inverse is a,2017-07-18,2099-12-31,NULL
36879842,41299471,Has tradename,2017-07-18,2099-12-31,NULL
36879842,43658174,Has tradename,2017-06-24,2099-12-31,NULL
36891641,41328695,Has marketed form,2017-07-18,2099-12-31,NULL
36891641,41328696,Has marketed form,2017-07-18,2099-12-31,NULL
36891641,43662641,Has marketed form,2017-06-24,2099-12-31,NULL
36891641,43842437,Has marketed form,2017-06-24,2099-12-31,NULL
36891641,43860617,Has marketed form,2017-06-24,2099-12-31,NULL
46028763,46167000,AMP of,2015-01-31,2099-12-31,NULL
46052882,36703931,Is a,2017-01-31,2099-12-31,NULL
4230652,4212359,Is a,2011-07-31,2099-12-31,NULL
43173090,43139955,Marketed form of,2017-06-24,2099-12-31,NULL
43210139,43199357,Has tradename,2016-09-10,2099-12-31,NULL
40165263,19015848,Concept replaces,2012-10-01,2099-12-31,NULL
40165263,19015848,Mapped from,2015-09-08,2099-12-31,NULL
40235805,19122939,Concept replaces,2012-10-01,2099-12-31,NULL
40235805,19122939,Mapped from,2015-09-08,2099-12-31,NULL
2794497,4075084,Is a,1970-01-01,2099-12-31,NULL
40752590,21018713,Has brand name,2018-06-04,2099-12-31,NULL
43698175,43563523,Has brand name,2016-07-01,2099-12-31,NULL
43622436,43572982,Has brand name,2016-07-01,2099-12-31,NULL
19086831,19086831,Mapped from,1970-01-01,2099-12-31,NULL
19086831,19086831,Maps to,1970-01-01,2099-12-31,NULL
19102190,19102190,Mapped from,1970-01-01,2099-12-31,NULL
19102190,19102190,Maps to,1970-01-01,2099-12-31,NULL
19102190,21043938,Has marketed form,2017-06-24,2099-12-31,NULL
19102190,21053720,Has marketed form,2017-06-24,2099-12-31,NULL
19102190,21053722,Available as box,2015-08-17,2099-12-31,NULL
19102190,21063542,Has marketed form,2015-08-17,2099-12-31,NULL
19102190,21083176,Has marketed form,2015-08-17,2099-12-31,NULL
19102190,21083179,Has marketed form,2015-08-17,2099-12-31,NULL
19102190,21102846,Available as box,2015-08-17,2099-12-31,NULL
19102190,21112671,Has marketed form,2015-08-17,2099-12-31,NULL
19102190,21112674,Has marketed form,2017-06-24,2099-12-31,NULL
19102190,21122298,Has marketed form,2017-06-24,2099-12-31,NULL
19102190,21132129,Has marketed form,2017-06-24,2099-12-31,NULL
19102190,21132130,Has marketed form,2017-06-24,2099-12-31,NULL
19102190,21151879,Has marketed form,2017-06-24,2099-12-31,NULL
19102190,21161809,Has marketed form,2017-06-24,2099-12-31,NULL
19102190,21161810,Has marketed form,2017-06-24,2099-12-31,NULL
19102190,21600096,Drug has drug class,2015-08-17,2099-12-31,NULL
19102190,35897031,Has marketed form,2021-02-01,2099-12-31,NULL
19102190,36058212,Has marketed form,2020-08-17,2099-12-31,NULL
19102190,36785864,Has marketed form,2018-09-01,2099-12-31,NULL
19102190,40736157,Has marketed form,2018-06-04,2099-12-31,NULL
19102190,40736162,Has marketed form,2018-06-04,2099-12-31,NULL
19102190,40736167,Has marketed form,2018-06-04,2099-12-31,NULL
19102190,40736173,Has marketed form,2018-06-04,2099-12-31,NULL
19102190,40935780,Has tradename,2017-07-18,2099-12-31,NULL
19102190,41084541,Available as box,2017-07-18,2099-12-31,NULL
19102190,41147314,Available as box,2017-07-18,2099-12-31,NULL
19102190,41227748,Has marketed form,2017-07-18,2099-12-31,NULL
19102190,41248105,Has tradename,2017-07-18,2099-12-31,NULL
19102190,43283865,Available as box,2016-09-30,2099-12-31,NULL
19102190,43588571,Has tradename,2016-07-01,2099-12-31,NULL
19102190,43658966,Has marketed form,2017-06-24,2099-12-31,NULL
19102190,43714566,Has marketed form,2017-06-24,2099-12-31,NULL
19103743,19103743,Mapped from,1970-01-01,2099-12-31,NULL
19103743,19103743,Maps to,1970-01-01,2099-12-31,NULL
19103743,36221764,RxNorm is a,2016-08-01,2099-12-31,NULL
21027983,21027983,Mapped from,2016-08-07,2099-12-31,NULL
43775656,43739760,Marketed form of,2016-07-01,2099-12-31,NULL
41284445,40819877,Has brand name,2017-07-18,2099-12-31,NULL
19113236,19081923,Has brand name,2016-10-07,2099-12-31,NULL
43851013,43575713,Has brand name,2016-07-01,2099-12-31,NULL
4254916,3411681,Mapped from,1970-01-01,2099-12-31,NULL
4254916,4262027,Is a,2011-07-31,2099-12-31,NULL
21088030,21076011,Quantified form of,2015-08-17,2099-12-31,NULL
21088030,21088030,Mapped from,2016-08-07,2099-12-31,NULL
21088030,21088030,Maps to,2016-08-07,2099-12-31,NULL
35884714,35884714,Mapped from,2020-12-10,2099-12-31,NULL
35884714,35884714,Maps to,2020-12-10,2099-12-31,NULL
36692362,36692362,Mapped from,2019-01-31,2099-12-31,NULL
36692362,36692362,Maps to,2019-01-31,2099-12-31,NULL
36694198,36694198,Mapped from,2019-01-31,2099-12-31,NULL
36694198,36694198,Maps to,2019-01-31,2099-12-31,NULL
36694198,36703921,Is a,2019-01-31,2099-12-31,NULL
36712917,36712917,Mapped from,2017-01-31,2099-12-31,NULL
36712917,36712917,Maps to,2017-01-31,2099-12-31,NULL
41335754,41245259,Quantified form of,2017-07-18,2099-12-31,NULL
41335754,41335754,Mapped from,2017-07-18,2099-12-31,NULL
41335754,41335754,Maps to,2017-07-18,2099-12-31,NULL
41348421,40881497,Marketed form of,2017-07-18,2099-12-31,NULL
41348421,41347625,Marketed form of,2017-07-18,2099-12-31,NULL
41348421,41348421,Mapped from,2017-07-18,2099-12-31,NULL
36419630,36419627,Available as box,2018-10-03,2099-12-31,NULL
36419630,36419660,RxNorm is a,2018-10-03,2099-12-31,NULL
36407161,21015284,Has brand name,2017-08-02,2099-12-31,NULL
994950,40814632,Has brand name,2019-03-27,2099-12-31,NULL
2017303,2074009,Brand name of,2020-07-31,2099-12-31,NULL
2036319,40166052,Marketed form of,2020-07-31,2099-12-31,NULL
43252922,43252923,Concept replaces,2016-11-01,2099-12-31,NULL
43252922,43252926,Concept replaces,2016-11-01,2099-12-31,NULL
43273363,43267846,Has tradename,2016-09-30,2099-12-31,NULL
43531204,2007343,Mapped from,2018-06-25,2099-12-31,NULL
43531204,43531171,Has specimen,2013-07-31,2099-12-31,NULL
43531204,43531203,Is a,2013-07-31,2099-12-31,NULL
43252922,43284059,Brand name of,2016-09-30,2099-12-31,NULL
43252922,43516697,Brand name of,2017-08-29,2099-12-31,NULL
43252922,43267728,Brand name of,2017-08-24,2099-12-31,NULL
2022751,2054383,Quantified form of,2020-07-31,2099-12-31,NULL
40221518,40221910,Has tradename,2010-07-06,2099-12-31,NULL
40221518,40221912,Has tradename,2010-07-06,2099-12-31,NULL
40221518,40221949,Has tradename,2010-07-06,2099-12-31,NULL
40221518,40221978,Has tradename,2010-07-06,2099-12-31,NULL
40221518,40223203,Constitutes,2010-08-02,2099-12-31,NULL
40221518,40223210,Constitutes,2010-08-02,2099-12-31,NULL
40221518,40223224,Constitutes,2010-08-02,2099-12-31,NULL
40221518,40223244,Has tradename,2010-08-02,2099-12-31,NULL
40221518,40223267,Constitutes,2010-08-02,2099-12-31,NULL
40221518,40225817,Has tradename,2010-10-04,2099-12-31,NULL
41299069,44094440,Tradename of,2017-07-18,2099-12-31,NULL
41321097,19098137,Marketed form of,2017-07-18,2099-12-31,NULL
41321097,21019599,Has supplier,2017-07-18,2099-12-31,NULL
41321097,41060592,Marketed form of,2017-07-18,2099-12-31,NULL
41321097,43623922,Marketed form of,2017-07-18,2099-12-31,NULL
43279629,19111463,Consists of,2017-06-24,2099-12-31,NULL
43279629,36879548,Consists of,2017-06-24,2099-12-31,NULL
43279629,36894308,Consists of,2017-06-24,2099-12-31,NULL
43279629,43290473,Has marketed form,2017-06-24,2099-12-31,NULL
43521558,43521547,Tradename of,2017-08-29,2099-12-31,NULL
35860834,35846928,Has brand name,2020-10-02,2099-12-31,NULL
42954374,42912819,Has brand name,2018-08-21,2099-12-31,NULL
44214407,43132116,Has brand name,2017-10-06,2099-12-31,NULL
21115839,21115839,Mapped from,2016-08-07,2099-12-31,NULL
21115839,21115839,Maps to,2016-08-07,2099-12-31,NULL
37108854,37108854,Mapped from,2017-07-31,2099-12-31,NULL
37108854,37108854,Maps to,2017-07-31,2099-12-31,NULL
37108854,37109117,Is a,2017-07-31,2099-12-31,NULL
40857911,40857911,Mapped from,2017-07-18,2099-12-31,NULL
40857911,40857911,Maps to,2017-07-18,2099-12-31,NULL
40857911,40897454,Constitutes,2017-07-18,2099-12-31,NULL
41140702,41140702,Mapped from,2017-07-18,2099-12-31,NULL
41140702,41140702,Maps to,2017-07-18,2099-12-31,NULL
41461131,41338640,Concept replaced by,2018-08-02,2099-12-31,NULL
41461131,41338640,Maps to,2018-08-02,2099-12-31,NULL
42869156,42868772,Panel contains,1970-01-01,2099-12-31,NULL
42869156,42868776,Panel contains,1970-01-01,2099-12-31,NULL
42869156,42868876,Panel contains,1970-01-01,2099-12-31,NULL
42869156,42868877,Panel contains,1970-01-01,2099-12-31,NULL
42869156,42868949,Panel contains,1970-01-01,2099-12-31,NULL
42869156,42869142,Contained in panel,1970-01-01,2099-12-31,NULL
42869156,42869152,Panel contains,1970-01-01,2099-12-31,NULL
42869156,42869156,Mapped from,2012-09-14,2099-12-31,NULL
42869156,42869156,Maps to,2012-09-14,2099-12-31,NULL
43517750,43517014,Has marketed form,2017-08-29,2099-12-31,NULL
43517750,43517750,Mapped from,2017-09-01,2099-12-31,NULL
43517750,43517750,Maps to,2017-09-01,2099-12-31,NULL
43517750,43521270,Has marketed form,2017-08-29,2099-12-31,NULL
43517750,43521637,Has marketed form,2017-08-29,2099-12-31,NULL
44038428,44038428,Mapped from,2017-06-25,2099-12-31,NULL
44038428,44038428,Maps to,2017-06-25,2099-12-31,NULL
45587221,1571447,Is a,2016-03-25,2099-12-31,NULL
45607492,1573124,Is a,2016-03-25,2099-12-31,NULL
45607492,4013468,Maps to,1970-01-01,2099-12-31,NULL
4323755,4323755,Mapped from,2008-01-31,2099-12-31,NULL
4323755,4323755,Maps to,2008-01-31,2099-12-31,NULL
4323755,4328002,Is a,2011-07-31,2099-12-31,NULL
35138036,35197951,RxNorm has ing,2019-03-11,2099-12-31,NULL
35412251,35411292,Tradename of,2017-07-17,2099-12-31,NULL
35412251,35419055,Has quantified form,2017-07-17,2099-12-31,NULL
35412251,35419084,Has marketed form,2017-07-17,2099-12-31,NULL
35415896,21030288,Tradename of,2017-07-17,2099-12-31,NULL
35415896,35409869,Quantified form of,2017-07-17,2099-12-31,NULL
35415896,35415844,Box of,2017-07-17,2099-12-31,NULL
36407161,36408959,Marketed form of,2017-08-02,2099-12-31,NULL
36410055,36410237,Marketed form of,2017-08-02,2099-12-31,NULL
36410055,36413182,Concept replaced by,2018-08-02,2099-12-31,NULL
36410055,36413182,Maps to,2018-08-02,2099-12-31,NULL
36419630,36419628,Available as box,2018-10-03,2099-12-31,NULL
36419630,36419636,Consists of,2018-10-03,2099-12-31,NULL
41496024,41253051,Quantified form of,2017-07-18,2099-12-31,NULL
41496024,41496898,Has marketed form,2017-07-18,2099-12-31,NULL
43695252,43011498,Tradename of,2016-07-01,2099-12-31,NULL
43695252,43857317,Constitutes,2016-07-01,2099-12-31,NULL
44176540,43572538,Has brand name,2017-10-06,2099-12-31,NULL
43656862,40810625,Has brand name,2017-08-24,2099-12-31,NULL
43203521,43129537,Has brand name,2016-09-10,2099-12-31,NULL
42953905,42914317,Has brand name,2018-08-21,2099-12-31,NULL
41196621,43572431,Has brand name,2017-07-18,2099-12-31,NULL
2012152,44025160,Has supplier,2020-07-31,2099-12-31,NULL
