concept_id,concept_synonym_name,language_concept_id
2793136,Low Dose Rate (LDR) Brachytherapy of Mouth using Iodine 125,4180186
4244180,Congenital hypoplasia of ilium (disorder),4180186
4244180,Congenital small ilium,4180186
19125056,APAP 500 MG Chewable Tablet,4180186
4263957,"Cystic, partially encapsulated tumour",4180186
4263957,"Cystic, partially encapsulated tumor (finding)",4180186
4015421,Triplets - two live and one stillborn (finding),4180186
46220512,Sigvaris Essential Comfortable class 1 (18-21mmHg) thigh length closed toe with grip top lymphoedema garment short extra large Black (Sigvaris Britain Ltd) 2 device (physical object),4180186
46070415,Haddenham Veni class 2 (23-32mmHg) tights closed toe lymphoedema garment long size VI Slate (Haddenham Healthcare Ltd) (physical object),4180186
4241157,Perirectal abscess (disorder),4180186
4207377,Santal oil,4180186
4207377,Sandalwood oil (substance),4180186
4200094,Mycoplasma flocculare (organism),4180186
4006026,Lampetra aepyptera (organism),4180186
4006026,Least brook lamprey,4180186
4123232,Able to make conversation (finding),4180186
4168201,Canis adustus (organism),4180186
4168201,Side-striped jackal,4180186
36710255,"Moderma Flex convex ileostomy bag with filter, CeraPlus skin barrier and Lock 'n' Roll closure, maxi 53902 Cut to fit 15mm-25mm Transparent (Hollister Ltd) 30 device (physical object)",4180186
3032326,PT imm FX DP PPP,4180186
3032326,Clot; Clottable; Coag; Coagulation assay; Fac; Fact; Factor 10; FX; imm FX DP; Immediatedly after 1:1 addition of; Mixing studies; Plas; Platelet poor plasma; Point in time; Pro time; Prothrombin time; Protime; PT; PT correction study; PT immediate mix; PT incubated mix; QNT; Quan; Quant; Quantitative; Random; Tilt tube,4180186
3032326,t+ät+çs¢ás¡ÉF»¦s»+sPïsç¥FíÇF+çt¿ï.s¢ás¡Éµ¢+µìó^t¦ºµÄÑt¥Çs£¿µ++sèás¢ás¡ÉXt+¦S¦ÅsPïFíÇµ¦åS¦ïsÉÄ:µù¦Tù¦:µù¦Tù¦té¦:F¦½FíÇs¦Åµ¥+FíÇµ¦å:s«ÜTçÅsPï:sç¥FíÇsèƒFâ+sêåµPÉ,4182948
46195843,varicase class 3 (34-46mmHg) thigh length open toe with silicone top band lymphoedema garment petite extra large Beige (Fannin UK Ltd) 2 device (physical object),4180186
46129300,Conveen EasiCath catheter boy 10Ch 5090 30cm (Coloplast Ltd) 25 catheter (physical object),4180186
46068826,Haddenham Veni class 2 (23-32mmHg) thigh length open toe with grip top lymphoedema garment regular size VII Grey (Haddenham Healthcare Ltd) (physical object),4180186
37111541,"Computed tomography of thorax, abdomen and pelvis with oral contrast (procedure)",4180186
37111541,"Computed tomography of thorax, abdomen and pelvis with oral contrast",4180186
4047512,Acute radiation ulcer (morphologic abnormality),4180186
4047512,Immediate radiation ulcer,4180186
4264988,Finding related to ability to walk on a narrow line (finding),4180186
46049514,Welland Aura colostomy bag maxi MHCL 538 38mm Beige (Welland Medical Ltd) (physical object),4180186
36684679,Traction detachment of left retina (disorder),4180186
4232901,Peganum harmala poisoning (disorder),4180186
4232901,African rue poisoning,4180186
37104844,Suportx Easy Peel breathable ostomy belt medium SPX555B 20cm depth Black (AMI Medical Ltd) (physical object),4180186
1594595,capsaicin 0.025 % / methyl salicylate 12.5 % Topical Ointment,4180186
42898244,24 HR Exelon 0.554 MG/HR Transdermal System,4180186
42898244,Exelon 13.3 MG per 24HR 1 Day Transdermal Patch,4180186
42898244,EXELON PATCH 13.3 MG/Day 24HR Transdermal System,4180186
46180433,Sigvaris Essential Coton (20-36mmHg) below knee closed toe lymphoedema garment male normal medium Sable (Sigvaris Britain Ltd) 2 device (physical object),4180186
46270306,Specimen from mediastinal lymph node obtained by endotracheal aspiration biopsy (specimen),4180186
4308807,Myocardial biopsy (procedure),4180186
37015319,Juzo Dynamic Cotton class 2 (23-32mmHg) thigh length open toe with waist attachment lymphoedema garment right extra short size II Sesame (Juzo UK Ltd) 1 device (physical object),4180186
4015066,Open fracture dislocation perilunate (dorsal) (disorder),4180186
36703623,Lolium pollen extract (substance),4180186
46040560,Sigvaris Essential Coton (15-20mmHg) below knee closed toe lymphoedema garment male normal medium Marine (Sigvaris Britain Ltd) (physical object),4180186
46203226,Cuticell Contact dressing 10cm x 18cm (BSN medical Ltd) 5 dressing (physical object),4180186
4102569,Increased active range of toe extension (finding),4180186
20027,Motorcycle passenger injured in collision w oth mv nontraf,4180186
36712856,History of being under immunized (situation),4180186
36712856,History of being underimmunized,4180186
37394952,Primary less than 100 ml liposuction of abdomen (procedure),4180186
46204688,Jobst UltraSheer class 2 (23-32mmHg) below knee open toe lymphoedema garment petite size IV Caramel (BSN medical Ltd) 2 device (physical object),4180186
4280511,External inguinal hernia,4180186
4280511,Oblique inguinal hernia,4180186
4280511,Indirect inguinal hernia (disorder),4180186
37211563,Generic kliniderm superabsorbent dressing 20cm x 40cm (physical object),4180186
43016976,"Release Common Hepatic Duct, Endo",4180186
43016976,"Medical and Surgical @ Hepatobiliary System and Pancreas @ Release @ Hepatic Duct, Common @ Via Natural or Artificial Opening Endoscopic @ No Device @ No Qualifier",4180186
46149119,Sigvaris 700 class 2 (23-32mmHg) thigh length open toe with grip top lymphoedema garment male long medium Black (Sigvaris Britain Ltd) 2 device (physical object),4180186
46210054,Haddenham Veni class 2 (23-32mmHg) below knee open toe lymphoedema garment extra wide regular size VII Navy (Haddenham Healthcare Ltd) 2 device (physical object),4180186
4186286,Doberman pinscher (organism),4180186
19133517,DHA 200 MG Oral Capsule,4180186
46126233,"Koenig Rutzen style butyl ileostomy bag with reinforced flange and spout outlet, small D173225 25mm Black (DBT Medical Ltd) 1 device (physical object)",4180186
4093051,True shortening of leg (finding),4180186
4093051,Structural shortening of leg,4180186
46210073,Haddenham Veni class 3 (34-46mmHg) tights open toe lymphoedema garment extra wide short size V Pearl (Haddenham Healthcare Ltd) 1 device (physical object),4180186
36203653,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; Deoxyribonucleic acid; DNA NUCLEIC ACID PROBE; DNA probe; H parasuis; H parasuis DNA; Haemoph; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; Misc; Miscellaneous; NAA+probe; NAAT; NASBA; Nucleic acid sequence based analysis; Other; PCR; Point in time; Polymerase chain reaction; Probe amp; Probe with ampification; Probe with target amplification; QBR; QNT; Quan; Quant; Quantitative; Random; SDA; Strand Displacement Amplification; TMA; To be specified in another part of the message; Transcription mediated amplification; Unspecified,4180186
36203653,së»tî¬sù£FíÇµ¥åFÅî DNA:TÿêsÇ+s+¬tÄ»s£êµò¦:µù¦Tù¦té¦:XXX:s«ÜTçÅsPï:µÄóTÆêµ¦ò.sƒ¦s¢áµë¬sóP.T¥¦sÉæ,4182948
36203653,H parasuis DNA Ct XXX Qn NAA+probe,4180186
46204350,Jobst UltraSheer class 1 (18-21mmHg) thigh length closed toe with sensitive band lymphoedema garment wide regular size II Bronze (BSN medical Ltd) 2 device (physical object),4180186
19131374,TootSweet 240 MG/ML Oral Solution,4180186
46162569,DermaSilk round neck shirt adult female small (Espere Healthcare Ltd) 1 device (physical object),4180186
42898511,bovine adrenal gland preparation,4180186
35613677,Mentor 354-8001 Cohesive I silicone gel-filled Siltex textured round moderate plus profile breast implant 800ml (Mentor Worldwide LLC) (physical object),4180186
46016280,"SenSura Click two piece ostomy system colostomy bag with dual filter, midi 13315 50mm Opaque (Coloplast Ltd) (physical object)",4180186
46054153,HiLINE Activ medium support hernia belt without lace front for left side stoma extra small Res 9al 57mm-70mm White (OstoMart Ltd) (physical object),4180186
46142254,Comfizz female support briefs large/extra large BRFWLXL White (Salts Healthcare) 1 device (physical object),4180186
43533796,Cnt; Count; No; Num; Num fetal deaths; Number; Point in time; QNT; Quan; Quant; Quantitative; Random; Survey; SURVEY.CDC,4180186
4274658,Subpatellar bursitis (disorder),4180186
4144730,Goodfellowiella coeruleoviolacea (organism),4180186
4144730,Saccharothrix coeruleoviolacea,4180186
4144730,Goodfellowia coeruleoviolacea,4180186
4144730,Actinomadura coeruleoviolacea,4180186
4016314,"Salmonella II 28:b:e,n,x",4180186
4016314,"Salmonella 28:b:e,n,x",4180186
4016314,Salmonella enterica subsp. enterica ser. Soumbedioune,4180186
4016314,Salmonella Soumbedioune (organism),4180186
2772324,"Fusion of Left Hip Joint with Nonaut Sub, Perc Approach",4180186
2772324,"Medical and Surgical @ Lower Joints @ Fusion @ Hip Joint, Left @ Percutaneous @ Nonautologous Tissue Substitute @ No Qualifier",4180186
4168943,Increased growth,4180186
4168943,Growth acceleration (morphologic abnormality),4180186
40758400,H+P; H+P.HX; History; Immunization status; Nominal; P prime; Pneu; pneum; Pneumo; Pneumococ; Pneumococcal; Pneumococcal pneumonia; Pneumococcus; Pneumon; Pneumonia; Point in time; Prevnar; Random; S pneum conjugated immunization status; S pneumo; S pneumoniae; Spn; Strep; Strept,4180186
40758400,S pneum conjugated immunization status,4180186
40758400,Fé¦téÄTô+tÉâFÅît+ôsÉêtû½FïùµÄÑtºìtè¦µÇü:sÄåsÅ¦F«¦s+ò:µù¦Tù¦té¦:^µéúFÇà:sÉìS¦ësPï,4182948
37021081,adj; age-adj; Point in time; QNT; Quan; Quant; Quantitative; Random; Scale,4180186
2780001,Medical and Surgical @ Male Reproductive System @ Repair @ Prostate @ Percutaneous Endoscopic @ No Device @ No Qualifier,4180186
4150037,Structure of ventral spinothalamic tract (body structure),4180186
4150037,Anterior spinothalamic tract,4180186
4150037,Ventral spinothalamic tract,4180186
3035731,HLA-DR CSF-aCnc,4180186
3035731,HLA-DR:S++µäÅsPïµ¦ôs¦ª:µù¦Tù¦té¦:FäæFäèµ¦¦:s«ÜTçÅsPï,4182948
3035731,Arbitrary concentration; Cerebral spinal fluid; Cerebrospinal Fl; HLA ANTIGEN; Human Leukocyte Antigen; I3; Point in time; QNT; Quan; Quant; Quantitative; Random; Spinal Fl; Spinal Fld; Spinal Flu; Spinal Fluid,4180186
36304610,PSV RNA Ct XXX Qn NAA+probe,4180186
36304610,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; DNA NUCLEIC ACID PROBE; DNA probe; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; Misc; Miscellaneous; NAA+probe; NAAT; NASBA; Nucleic acid sequence based analysis; Other; PCR; Point in time; Polymerase chain reaction; Pork; Probe amp; Probe with ampification; Probe with target amplification; PSV; PSV RNA; QBR; QNT; Quan; Quant; Quantitative; Random; Ribonucleic acid; SDA; Strand Displacement Amplification; Swine; TMA; To be specified in another part of the message; Transcription mediated amplification; Unspecified,4180186
36304610,tî¬FÉ¿S+¬t+ùtùàµ»Æ RNA:TÿêsÇ+s+¬tÄ»s£êµò¦:µù¦Tù¦té¦:XXX:s«ÜTçÅsPï:µÄóTÆêµ¦ò.sƒ¦s¢áµë¬sóP.T¥¦sÉæ,4182948
4107633,CWP - Cotton wool pledget,4180186
4107633,Cotton wool pledget (physical object),4180186
45583508,"Unsp fx unsp forearm, 7thF",4180186
46202813,Juzo Hostess class 2 (23-32mmHg) thigh length closed toe with wide silicone top band lymphoedema garment standard size IV Sesame (Juzo UK Ltd) 2 device (physical object),4180186
4153187,Born in Solomon Islands (finding),4180186
4173462,Chlorothiazide poisoning,4180186
4173462,Poisoning caused by chlorothiazide (disorder),4180186
4173462,Poisoning caused by chlorothiazide,4180186
373755,Thunderclap headache (disorder),4180186
4100047,Granulomatous rhinitis (disorder),4180186
45577428,"Path fx in oth disease, l ankle, subs for fx w nonunion",4180186
46266710,Juzo Hostess class 2 (23-32mmHg) thigh length open toe with silicone top band lymphoedema garment short size IV Black pepper (Juzo UK Ltd) 2 device (physical object),4180186
4223803,"Salmonella IIIa 48:z4,z23,z32:- (organism)",4180186
4223803,"Salmonella III arizonae 48:z4,z23,z32:--",4180186
42895555,"Medical and Surgical @ Upper Arteries @ Dilation @ Temporal Artery, Left @ Open @ Intraluminal Device, Three @ No Qualifier",4180186
42895555,"Dilate of L Temporal Art with 3 Intralum Dev, Open Approach",4180186
46156402,Haddenham Veni class 2 (23-32mmHg) below knee open toe lymphoedema garment regular size VI Black (Haddenham Healthcare Ltd) 2 device (physical object),4180186
46161097,Mediven Elegance class 1 (18-21mmHg) tights closed toe lymphoedema garment petite size VI Black (Medi UK Ltd) 1 device (physical object),4180186
46061218,Haddenham Venex class 2 (23-32mmHg) armsleeve with grip top and mitten lymphoedema garment extra wide long extra small Mocha (Haddenham Healthcare Ltd) (physical object),4180186
45773167,Subarachnoid haemorrhage from vertebral artery aneurysm,4180186
45773167,Subarachnoid hemorrhage from vertebral artery aneurysm (disorder),4180186
4159818,Augmentation rings (physical object),4180186
46215505,Juzo Dynamic Cotton class 2 (23-32mmHg) below knee open toe lymphoedema garment short size VI Almond (Juzo UK Ltd) 2 device (physical object),4180186
2734072,"Medical and Surgical @ Upper Veins @ Bypass @ Brachial Vein, Right @ Open @ Autologous Arterial Tissue @ Upper Vein",4180186
2734072,"Bypass R Brach Vein to Up Vein with Autol Art, Open Approach",4180186
4029302,Genus Sarcinomyces (organism),4180186
4029302,Genus Sarcinomyces,4180186
45559520,"Nondisp fx of shaft of 4th MC bone, r hand, init for opn fx",4180186
45761941,Adult limb restraint (physical object),4180186
3048223,Her2 Tiss-Imp,4180186
3048223,"C-ERBB-2; erb; ERB2; ERB-2; erbB2; HER-2; HER-2/neu; Impression; Impression/interpretation of study; Impressions; Interp; Interpretation; Nominal; Pathology; Point in time; Random; Tissue; Tissue, unspecified",4180186
3048223,Her2:sì¦F¦í:µù¦Tù¦té¦:t+ät+çS+Äµ¦étëç:sÉìS¦ësPï,4182948
37105195,Juzo Adjustable Compression System hand long extra small right Beige (Juzo UK Ltd) (physical object),4180186
37201840,"Sltr-haris Type II physeal fx phalanx of right toe, 7thD",4180186
40234031,Kenalog-10 10 MG/ML Injectable Suspension,4180186
40234031,Kenalog 10 MG/ML Injectable Suspension,4180186
37015614,Juzo Soft class 2 (23-32mmHg) thigh length closed toe with silicone top band lymphoedema garment wide extra short size II Sesame (Juzo UK Ltd) 2 device (physical object),4180186
46174967,Fulcionel Square Stretch ostomy/hernia support belt extra large F704 26cm and below Skin (CUI (INT) Ltd) 1 device (physical object),4180186
4022773,Treats (attribute),4180186
3049389,Blood; Chemistry; DBS; Dried blood spot; Filter paper; FP; Impression; Impression/interpretation of study; Impressions; Interp; Interpretation; Nominal; Point in time; Random; WB; Whole blood,4180186
3049389,Galactosemias DBS-Imp,4180186
3049389,sìèS¦¦t¦ûFíÇtùç:sì¦F¦í:µù¦Tù¦té¦:sà¿FíÇ.µûæté¦:sÉìS¦ësPï,4182948
40768095,Finding; Findings; Head injury fight; Ordinal; Point in time; QL; Qual; Qualitative; Random; Screen,4180186
40768095,Head injury fight PhenX,4180186
40768095,µé¿µÿ»sÉªµ¢+t+Ås£¿µƒÉµ¼íµëôµûùs+ôS+¡s¢áS+¦Tü¡sê¦µƒÉS¦¦µ«¦µëôµêûsÅùsê¦sëºtâêT£çFìíµêûµæçµÖâFÇîsñ¦Tâ¿µêûTóêTâ¿sÅùS+ñn+îµêûFÇàµ¢+t+ÅFó½µP¬s¦äS+¡sñ¦Tâ¿:sÅætÄ¦:µù¦Tù¦té¦:^µéúFÇà:s¦Åµò¦sPï:PhenX,4182948
20909,Forced landing of ultralt/microlt/pwr-glider inj occupant,4180186
46286591,Health of the Nation Outcome Scales for People with Learning Disabilities rating scale 6 score - communication (problems with understanding) (observable entity),4180186
42873061,Major systemic to pulmonary collateral artery supplying unknown zone of distribution (disorder),4180186
45603600,"Displ bicondylar fx unsp tibia, init for opn fx type 3A/B/C",4180186
37115377,Entire bone of lumbar vertebra (body structure),4180186
42869734,Meth; Method of; Obl; Phys score; Point in time; QNT; Quan; Quant; Quantitative; Random; Scale; Survey; SURVEY.GNHLTH; Veterans RAND,4180186
2754596,"Medical and Surgical @ Muscles @ Excision @ Lower Leg Muscle, Left @ Open @ No Device @ Diagnostic",4180186
4294522,Intervertebral disc structure of twelfth thoracic vertebra (body structure),4180186
4294522,"Intervertebral disc, T12-L1",4180186
4294522,Intervertebral disc of twelfth thoracic vertebra,4180186
4294522,T12/L1 disc,4180186
4294522,"Intervertebral disc, T12-T13",4180186
4047361,Shuwa cattle breed,4180186
4047361,Shuwa cattle breed (organism),4180186
46218047,Juzo Dynamic Cotton class 2 (23-32mmHg) made to measure below knee open toe lymphoedema garment Almond (Juzo UK Ltd) 1 device (physical object),4180186
46282989,Sigvaris Essential Thermoregulating class 1 (18-21mmHg) thigh length closed toe with waist attachment lymphoedema garment short extra large left Nature (Sigvaris Britain Ltd) 1 device (physical object),4180186
37108626,Chronic rupture of medial collateral ligament of right knee (disorder),4180186
4139913,Spaghetti eel,4180186
4139913,Moringua edwardsi (organism),4180186
45554763,"Nondisp fx of hook process of hamate bone, right wrist, init",4180186
4021463,Interarytenoid fold,4180186
4021463,Interarytenoid fold structure (body structure),4180186
4148210,Indigofera (organism),4180186
4080107,Phenyl glycidyl ether (substance),4180186
4080107,Phenylglycidyl ether,4180186
46195350,Juzo Dynamic class 2 (23-32mmHg) thigh length closed toe with waist attachment lymphoedema garment left short size IV Beige (Juzo UK Ltd) 1 device (physical object),4180186
4214060,Seen by herbalist (finding),4180186
45546322,"Poisn by insulin and oral hypoglycemic drugs, slf-hrm, init",4180186
4201700,Carbuncle of upper limb (disorder),4180186
4275516,Finding of ocular fixation (finding),4180186
4275516,Finding of ocular fixation,4180186
46055908,SpiroTect baseplate fabric with tube connectors oval PTW102 (Kapitex Healthcare Ltd) (physical object),4180186
46062897,Jobst UltraSheer class 2 (23-32mmHg) tights closed toe lymphoedema garment petite size V Espresso (BSN medical Ltd) (physical object),4180186
3023717,t¥+Tà«/FéîTàÉ:F¦¿TçÅµ»ötÄç:µù¦Tù¦té¦:s¦+µ¦¦:s«ÜTçÅsPï,4182948
3023717,Chemistry; CR; Crea; Creat; Mass concentration ratio; Mass ratio; MCRto; Point in time; QNT; Quan; Quant; Quantitative; Random; Testo; Testos; Testost; UA; UCr; UR; Urn,4180186
3023717,Testost/Creat Ur,4180186
2773705,"Excision of Right Kidney Pelvis, Perc Endo Approach",4180186
2773705,"Medical and Surgical @ Urinary System @ Excision @ Kidney Pelvis, Right @ Percutaneous Endoscopic @ No Device @ No Qualifier",4180186
4175418,Overdose of therapeutic gases of undetermined intent (disorder),4180186
46028913,Altiven class 1 (18-21mmHg) thigh length closed toe lymphoedema garment regular size V Soft beige (Altimed Ltd) (physical object),4180186
2770169,"Medical and Surgical @ Upper Joints @ Removal @ Wrist Joint, Left @ Percutaneous Endoscopic @ Autologous Tissue Substitute @ No Qualifier",4180186
2770169,"Removal of Autol Sub from L Wrist Jt, Perc Endo Approach",4180186
4240542,Congenital absence of epididymis (disorder),4180186
4240542,Agenesis of epididymis,4180186
40487434,Genus Polioptila,4180186
40487434,Genus Polioptila (organism),4180186
46003675,Elastane pantie brief Fit 15c 91cm (E Sallis Ltd) (physical object),4180186
46030651,Elcess cervical collar large Flesh (4c Health Ltd) (physical object),4180186
44805507,At low risk of activity intolerance (finding),4180186
45608927,"Corrosion of first degree of unspecified foot, subs encntr",4180186
44816822,Abilify; DRUG/TOXICOLOGY; Drugs; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; Pre; Predose; Pre-dose; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,4180186
44816822,Tÿ+t½ïsôîsöæ^µ¦óF¦+:F¦¿TçÅµ¦ôs¦ª:µù¦Tù¦té¦:FíÇµ+à/FíÇµ¦å:s«ÜTçÅsPï,4182948
44816822,ARIPiprazole Trough SerPl-mCnc,4180186
21493986,CA; Ca spec; Cnt; Count; MSI mark found; Number; Pathology; Point in time; QNT; Quan; Quant; Quantitative; Random; Spec,4180186
21493986,Fí¿tÄ¦S+ìt¿¦s«ÜµÇºtÜäs+«sì½µÿƒµáçF«¦:µò¦TçÅ(F«íµò¦):µù¦Tù¦té¦:tÖîµáçµ£¼:s«ÜTçÅsPï,4182948
21493986,MSI mark found Ca spec,4180186
46075325,Juzo Attractive class 2 (23-32mmHg) made to measure tights open toe lymphoedema garment Sugar (Juzo UK Ltd) (physical object),4180186
3039576,Calcium BS SerPl-mCnc,4180186
3039576,BS; Ca; Cal; CHEMISTRY.CHALLENGE TESTING; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,4180186
3039576,TÆÖ^sƒ¦t¦+:F¦¿TçÅµ¦ôs¦ª:µù¦Tù¦té¦:FíÇµ+à/FíÇµ¦å:s«ÜTçÅsPï,4182948
2792351,"Radiation Therapy @ Lymphatic and Hematologic System @ Other Radiation @ Lymphatics, Thorax @ Hyperthermia @ None @ None",4180186
46064701,Haddenham Veni class 1 (18-21mmHg) tights closed toe lymphoedema garment long size I White (Haddenham Healthcare Ltd) (physical object),4180186
42539440,Carbonic anhydrase inhibitor (disposition),4180186
4257679,Genus Phalaenoptilus (organism),4180186
4257679,Poorwills,4180186
4257679,Phalaenoptilus,4180186
44807604,Sending of discharge letter to general practitioner (procedure),4180186
2761580,"Medical and Surgical @ Head and Facial Bones @ Release @ Palatine Bone, Left @ Open @ No Device @ No Qualifier",4180186
46061842,Jobst UltraSheer class 2 (23-32mmHg) below knee closed toe lymphoedema garment petite size IV Natural (BSN medical Ltd) (physical object),4180186
4258985,Thiomicrospira thyasirae (organism),4180186
46110856,Reflexions flat spring diaphragm 75mm (Lamberts (Dalston) Ltd) 1 device (physical object),4180186
4301782,Congenital self-healing histiocytosis,4180186
4301782,Langerhans cell histiocytosis - Hashimoto-Pritzker type (disorder),4180186
4301782,Hashimoto-Pritzker syndrome,4180186
42527838,Asympt; Asymptomatic; DOC.ONT; Document; Encounter; Evaluation and management; Evaluation and management note; Finding; Findings; LTC fac; LTCF; notes; Point in time; Random; Risk assess and screen; Risk assess+scrn note; Scn; Social work; SW; Visit note,4180186
42527838,TúÄTÖ¬F»äS+¦S+Ät¡¢µƒÑF«¦s+ò:sÅætÄ¦:µù¦Tù¦té¦:Tò+µ£ƒsî+tûùµ£ìsèíF«+µû+:µûçµíúsPï:tñ+S+Üs+ÑS+£FÇà,4182948
42527838,SW LTC fac Risk assess+scrn note,4180186
37020070,Centers for Medicare and Medicaid Assessment; Pan; Panel; PANEL.SURVEY.CMS; Panl; Pnl; Point in time; Random; species; spp; Survey,4180186
36708276,Lymphoedema garments made to measure armsleeve wrist to axilla with silicone top/band/border 1 device (physical object),4180186
46218767,"Pelican Platinum ileostomy bag with filter, standard 120415 Cut to fit 15mm-80mm Clear (Pelican Healthcare Ltd) 30 device (physical object)",4180186
37021409,HSV 1+2 DNA Pnl BAL NAA+probe,4180186
37021409,sìòt¦»tû¦tû¦tùàµ»Æ 1 S+Ä 2 sPït+äsÑù:-:µù¦Tù¦té¦:µö»µ¦öt«íFé¦µ¦ítüîµ¦ùµ¦¦:-:µÄóTÆêµ¦ò.sƒ¦s¢áµë¬sóP.T¥¦sÉæ,4182948
37021409,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; Bronchial alveolar lavage; Bronchoalveolar lavage; Deoxyribonucleic acid; DNA NUCLEIC ACID PROBE; DNA probe; Herp splx; Herpes simplex virus type 1; Herpes simplex virus type 1+2; Herpes simplex virus type I+II; HSV; HSV 1+2; HSV 1+2 DNA Pnl; HSV1; HSV1+2; HSV1+2 DNA Pnl; i; II; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAA+probe; NAAT; NASBA; Nucleic acid sequence based analysis; Pan; PANEL.MICROBIOLOGY; Panl; PCR; Pnl; Point in time; Polymerase chain reaction; Probe amp; Probe with ampification; Probe with target amplification; QBR; Random; SDA; Strand Displacement Amplification; TMA; Transcription mediated amplification,4180186
2728474,"Insertion of Infusion Dev into L Verteb Art, Perc Approach",4180186
2728474,"Medical and Surgical @ Upper Arteries @ Insertion @ Vertebral Artery, Left @ Percutaneous @ Infusion Device @ No Qualifier",4180186
37398512,Percentage terminal deoxynucleotidyl transferase positive cells count (observable entity),4180186
40223050,Namenda 49 (5 MG / 10 MG) Titration Pack,4180186
45757115,Ovarian cyst in pregnancy,4180186
45757115,Cyst of ovary in pregnancy (disorder),4180186
46167693,Altiven class 1 (18-21mmHg) armsleeve with mitten lymphoedema garment regular size I Black (Altimed Ltd) 1 device (physical object),4180186
4307794,Gastric stapling for obesity (procedure),4180186
4041006,Apex of root of tooth,4180186
4041006,Structure of apex of root of tooth (body structure),4180186
4041006,Apical third of root,4180186
4041006,Apex of root,4180186
45584001,"Unsp fx shaft of unsp femur, subs for clos fx w routn heal",4180186
40768898,F£+t+¬:µò¦TçÅ(F«íµò¦):µù¦Tù¦té¦:^µéúFÇà:s«ÜTçÅsPï:PhenX,4182948
40768898,Cnt; Count; Number; Point in time; QNT; Quan; Quant; Quantitative; Random,4180186
40768898,Curl-ups PhenX,4180186
43020880,Congenital atresia of left main stem coronary artery (disorder),4180186
40486984,Implantable intrathecal access system (physical object),4180186
4079556,Neonatal asphyxial encephalopathy (disorder),4180186
4079556,NAE - Neonatal asphyxial encephalopathy,4180186
911334,ZNO 180 MG/ML Topical Cream,4180186
46157616,"Welland FreeStyle Vie ileostomy bag with Dual Carb filter, medium PMD 538 38mm Beige (Welland Medical Ltd) 30 device (physical object)",4180186
4218380,"Salmonella IIIb 61:l,v:1,5,7:[z57] (organism)",4180186
4218380,"Salmonella III arizonae 61:l,v:1,5,7:(z57)",4180186
36305113,Centers for Medicare and Medicaid Assessment; Disch; Outcome and assessment information set; Pan; Panel; PANEL.SURVEY.CMS; Panl; Pnl; Point in time; Random; Survey,4180186
3003664,Fï»tö¦µ¢¦tºª:F¦¿TçÅsÉ½TçÅ:µù¦Tù¦té¦:FâÄS++:s«ÜTçÅsPï,4182948
3003664,Phendimetrazine Mec-mCnt,4180186
3003664,Adipost; Bontril; Dital; DRUG/TOXICOLOGY; Drugs; Mass content; Mec; Melfiat; Obesan-x; Obex-la; Phenazine; Plegin; Plegine; Point in time; PRELU-2; QNT; Quan; Quant; Quantitative; Random; Rexigen forte; Statobex; Trimstat; X-trozine,4180186
3049660,Arm; Document; EXT; Extr-L; Films; Finding; Findings; Imaging; L; LT; LUE; Outlet+Y; Plain Films; Point in time; Radiology; Random; Should-L; Supraspinatus; UE; UE-L; Up; Upper extremity joint; View; VWS; Xray; X-ray,4180186
3049660,XR Should-L Outlet+Y,4180186
3049660,sñÜTçìFºås¢+ sç¦sÅúS+ì + YS+ì:sÅætÄ¦:µù¦Tù¦té¦:S+èFéó.s+ªS+º>Fé¬Tâ¿:µûçµíúsPï:Xs¦ät¦+µæäs+¦µ£»,4182948
4143248,Genus Anaerobaculum (organism),4180186
4143248,Genus Anaerobaculum,4180186
45957487,Iron isomaltoside 1000 (substance),4180186
2748411,Medical and Surgical @ Mouth and Throat @ Extraction,4180186
44811691,Obtaining consent to share CAF (Common Assessment Framework) for children and young people record,4180186
44811691,Obtaining consent to share Common Assessment Framework for children and young people record (procedure),4180186
44783272,Brevundimonas staleyi (organism),4180186
36694100,Venoflex Micro class 2 (23-32mmHg) tights open toe lymphoedema garment long size 3 Caramel (Thuasne UK Ltd) 1 device (physical object),4180186
4000517,Lobe of thyroid gland,4180186
4000517,Structure of lobe of thyroid gland (body structure),4180186
46069146,Haddenham Veni class 2 (23-32mmHg) thigh length closed toe with grip top lymphoedema garment extra wide long size VI Pearl (Haddenham Healthcare Ltd) (physical object),4180186
2740573,"Medical and Surgical @ Lower Veins @ Occlusion @ Saphenous Vein, Right @ Open @ Extraluminal Device @ No Qualifier",4180186
2740573,"Occlusion of R Saphenous with Extralum Dev, Open Approach",4180186
